date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,UpperBB,LowerBB,volatility,rsi,macd
2019-02-20,3946.685059,4000.486328,3926.246826,3999.820557,3999.820557,8693373948.0,8693373948.0,53.1355,1.346,3975.5179,"February 20, 19",0.01346,4023.881990068686,3315.422052851314,150.70550051271942,73.21060294605533,71.3568449208683
2019-02-21,4000.256836,4010.009521,3940.108154,3954.118164,3954.118164,7775128102.0,7775128102.0,-46.13867,-1.153,3968.07861,"February 21, 19",-0.01153,4024.784035887898,3314.948356632102,139.63710811487172,68.68491448243101,82.32882274456642
2019-02-22,3952.406494,4006.53833,3950.816406,4005.526611,4005.526611,7826525254.0,7826525254.0,53.12012,1.344,3987.62712,"February 22, 19",0.01344,4037.7200177216646,3308.7637907983353,153.95942691550727,70.86655289887844,94.08784019909308
2019-02-23,3998.91626,4166.286133,3968.726807,4142.526855,4142.526855,8922258315.0,8922258315.0,143.6106,3.591,4092.51327,"February 23, 19",0.03591,4063.5308940422133,3294.345287517786,179.9093945770762,75.72092298372807,113.15731390621067
2019-02-24,4145.458008,4210.641602,3793.708984,3810.42749,3810.42749,10794227451.0,10794227451.0,-335.03052,-8.082,3938.25936,"February 24, 19",-0.08082,4061.7327871468515,3294.752710813149,177.55432609924594,52.76781469260542,100.31598568351183
2019-02-25,3807.002441,3913.707275,3807.002441,3882.696289,3882.696289,9318796066.0,9318796066.0,75.69385,1.988,3867.802,"February 25, 19",0.01988,4045.1190215876245,3303.6090252123763,173.12472808948442,55.900567197585126,94.87694627617157
2019-02-26,3878.697266,3891.578857,3837.986328,3854.35791,3854.35791,7931218996.0,7931218996.0,-24.33936,-0.628,3861.3077,"February 26, 19",-0.00628,4031.509267625346,3310.3831639346545,166.91708793794444,54.377509999849316,87.27376042396918
2019-02-27,3857.479736,3888.80249,3787.058838,3851.047363,3851.047363,8301309684.0,8301309684.0,-6.43237,-0.167,3842.3029,"February 27, 19",-0.00167,4016.6738240320456,3318.026586047955,157.1727874968678,54.19175408799384,80.05818644376495
2019-02-28,3848.261963,3906.05835,3845.821289,3854.7854,3854.7854,8399767798.0,8399767798.0,6.52344,0.17,3868.88835,"February 28, 19",0.0017,4001.0675996015407,3326.4123709984588,143.25893616304523,54.38124799441314,73.79080594709512
2019-03-01,3853.75708,3907.79541,3851.692383,3859.58374,3859.58374,7661247975.0,7661247975.0,5.82666,0.151,3873.02384,"March 01, 19",0.00151,4009.1847257308505,3325.5216120291493,126.07879236845218,54.6406364506384,68.42231779788517
2019-03-02,3855.318115,3874.607422,3832.12793,3864.415039,3864.415039,7578786075.0,7578786075.0,9.09692,0.236,3857.05013,"March 02, 19",0.00236,4017.210509454338,3324.5778107056626,104.94594834916528,54.918583698022786,63.82189859496657
2019-03-03,3862.266113,3875.483643,3836.905762,3847.175781,3847.175781,7253558152.0,7253558152.0,-15.09033,-0.391,3853.1884,"March 03, 19",-0.00391,4024.4799817696307,3324.743328630369,85.89457417237473,53.65516785169362,58.1150550075522
2019-03-04,3845.091553,3867.381836,3733.749756,3761.557129,3761.557129,9029175787.0,9029175787.0,-83.53442,-2.172,3787.56291,"March 04, 19",-0.02172,4027.7044639601536,3329.863006599846,94.37045143625558,47.776537373772754,46.1516234902615
2019-03-05,3759.83252,3903.916748,3745.183105,3896.375,3896.375,10174126414.0,10174126414.0,136.54248,3.632,3848.49162,"March 05, 19",0.03632,4036.8370141874166,3328.343366532584,93.55938220974704,55.95902395089464,47.007322142068006
2019-03-06,3897.081055,3919.510498,3871.460693,3903.942627,3903.942627,9175291528.0,9175291528.0,6.86157,0.176,3898.30461,"March 06, 19",0.00176,4047.4280847146583,3328.682989365342,89.33416869933127,56.37224217616408,47.74573067961319
2019-03-07,3903.384766,3939.373291,3894.113037,3911.484375,3911.484375,9584165518.0,9584165518.0,8.09961,0.208,3914.99023,"March 07, 19",0.00208,4057.9140403204724,3328.456135319527,87.8808917020272,56.80718386404328,48.3817659192332
2019-03-08,3913.22583,3950.432129,3875.228516,3901.131592,3901.131592,10638638944.0,10638638944.0,-12.09424,-0.309,3908.93075,"March 08, 19",-0.00309,4067.039770853314,3328.233109866686,81.90217223381676,55.98212057314705,47.502861939799004
2019-03-09,3894.55249,3987.237793,3892.390381,3963.313721,3963.313721,10796103518.0,10796103518.0,68.76123,1.766,3947.6473,"March 09, 19",0.01766,4080.4940836717465,3326.9977716882545,46.436485622160774,59.76228327747988,51.233316554888006
2019-03-10,3966.174316,3966.174316,3924.381104,3951.599854,3951.599854,9713267606.0,9713267606.0,-14.57446,-0.367,3947.38509,"March 10, 19",-0.00367,4091.380778573833,3325.0323365861673,47.98218710420722,58.73892720352471,52.63774241508736
2019-03-11,3953.740234,3966.384766,3889.239014,3905.227295,3905.227295,10125901902.0,10125901902.0,-48.51294,-1.227,3920.28369,"March 11, 19",-0.01227,4100.169246146389,3328.412413933611,48.46071215747207,54.742519146601616,49.43898027803516
2019-03-12,3903.758301,3926.88916,3863.559082,3909.15625,3909.15625,9809887079.0,9809887079.0,5.39795,0.138,3899.86816,"March 12, 19",0.00138,4108.587584259928,3333.319026980072,48.40993392249894,55.02173954732298,46.68284133558063
2019-03-13,3913.047363,3926.597656,3891.904297,3906.717285,3906.717285,9469184841.0,9469184841.0,-6.33008,-0.162,3908.40641,"March 13, 19",-0.00162,4116.640442670622,3337.351774049378,47.79420183815849,54.79573523544925,43.796913715873416
2019-03-14,3905.576904,3946.504395,3901.296875,3924.369141,3924.369141,10480789569.0,10480789569.0,18.79224,0.481,3924.0568,"March 14, 19",0.00481,4125.152721015153,3342.409339464848,47.66645258402882,56.1980494929201,42.44487445010964
2019-03-15,3926.66333,3968.542969,3914.015381,3960.911133,3960.911133,9394210604.0,9394210604.0,34.2478,0.872,3947.82316,"March 15, 19",0.00872,4135.607411485213,3346.3564751547883,49.65060988670641,59.03142004621782,43.816912854993916
2019-03-16,3963.900146,4077.036377,3961.657471,4048.72583,4048.72583,9856166973.0,9856166973.0,84.82568,2.14,4029.13989,"March 16, 19",0.0214,4151.83597895282,3348.0863061271784,61.37994506913812,64.90629722696582,51.39769469523162
2019-03-17,4047.719482,4054.12207,4006.411133,4025.229004,4025.229004,8221625399.0,8221625399.0,-22.49048,-0.556,4028.5874,"March 17, 19",-0.00556,4165.382162460984,3351.4508648190176,64.63998747240932,62.3307078968319,54.87693429433193
2019-03-18,4029.968506,4071.556641,4009.117188,4032.507324,4032.507324,9646954186.0,9646954186.0,2.53882,0.063,4037.72705,"March 18, 19",0.00063,4178.411616290872,3356.363071149128,51.639476834041275,62.82282985182652,57.55806282018784
2019-03-19,4032.691895,4082.216064,4023.8125,4071.190186,4071.190186,9344919956.0,9344919956.0,38.49829,0.955,4059.07292,"March 19, 19",0.00955,4190.119137069901,3368.6851402500993,58.823349196339535,65.40935152303962,62.08854210602658
2019-03-20,4070.793945,4089.461914,4031.11084,4087.476318,4087.476318,10175916388.0,10175916388.0,16.68237,0.41,4069.34969,"March 20, 19",0.0041,4200.612651714107,3383.7660006058927,65.34882718237556,66.46712959175511,66.22967980170097
2019-03-21,4083.953857,4097.359863,4005.151367,4029.326904,4029.326904,10831212661.0,10831212661.0,-54.62695,-1.338,4043.94604,"March 21, 19",-0.01338,4207.124476870496,3398.979985969503,64.6803864335407,59.47394954146239,64.08070702421855
2019-03-22,4028.514648,4053.906738,4021.54248,4023.968262,4023.968262,9252935969.0,9252935969.0,-4.54639,-0.113,4033.13916,"March 22, 19",-0.00113,4210.613129307656,3418.1383550123446,61.67869436101551,58.859370867217926,61.23930440910544
2019-03-23,4022.713379,4049.882568,4015.9646,4035.826416,4035.826416,9578850549.0,9578850549.0,13.11304,0.326,4033.89119,"March 23, 19",0.00326,4214.9726450446215,3435.694083395378,62.382506034447694,59.84815888771583,59.2612000649674
2019-03-24,4035.163574,4040.699707,4006.192871,4022.168213,4022.168213,9144851064.0,9144851064.0,-12.99536,-0.322,4023.02026,"March 24, 19",-0.00322,4218.779390440658,3451.9316348793423,61.620985520548366,58.11560717006985,55.94651864360594
2019-03-25,4024.112793,4038.84082,3934.03125,3963.070557,3963.070557,10359818882.0,10359818882.0,-61.04224,-1.517,3978.64754,"March 25, 19",-0.01517,4215.041991463365,3475.631319016635,56.974370266365774,51.20790230104721,47.99763592722729
2019-03-26,3969.22876,3985.080811,3944.753174,3985.080811,3985.080811,10707678814.0,10707678814.0,15.85205,0.399,3971.63827,"March 26, 19",0.00399,4210.326844854446,3501.3835359455534,51.103899569571844,53.428162384546155,42.978700945138826
2019-03-27,3984.244873,4087.066162,3977.810547,4087.066162,4087.066162,10897131934.0,10897131934.0,102.82129,2.581,4050.64762,"March 27, 19",0.02581,4210.323042715066,3526.215687684934,46.37952838728523,62.04617840231018,46.69228471763245
2019-03-28,4087.584473,4094.9021,4040.266357,4069.107178,4069.107178,9353915899.0,9353915899.0,-18.47729,-0.452,4068.09188,"March 28, 19",-0.00452,4201.890226644741,3560.862077995259,39.2200417469884,59.94264937858951,47.63705636026816
2019-03-29,4068.299805,4113.500977,4034.097168,4098.374512,4098.374512,10918665556.0,10918665556.0,30.07471,0.739,4081.99089,"March 29, 19",0.00739,4190.0031726138795,3600.7052453061206,37.47551544804642,62.192225380447525,50.169105728598424
2019-03-30,4092.13623,4296.806641,4053.909668,4106.660156,4106.660156,9732688060.0,9732688060.0,14.52393,0.355,4152.45882,"March 30, 19",0.00355,4197.208173303479,3611.0954399365205,41.084642410830455,62.82866095019375,52.242140444770484
2019-03-31,4105.456055,4113.023438,4094.10083,4105.404297,4105.404297,9045122442.0,9045122442.0,-0.05176,-0.001,4104.17619,"March 31, 19",-1e-05,4203.439978654968,3622.231661945031,43.38296018829744,62.65649837708522,53.17077843100469
2019-04-01,4105.362305,4164.953125,4096.901367,4158.183105,4158.183105,10157794170.0,10157794170.0,52.8208,1.287,4140.01253,"April 01, 19",0.01287,4213.675401507859,3630.7160340121413,50.926601806512615,66.7767727456428,57.5026842899515
2019-04-02,4156.919434,4905.95459,4155.316895,4879.87793,4879.87793,21315047816.0,21315047816.0,722.9585,17.392,4647.04981,"April 02, 19",0.17392,4335.715670481695,3557.933655678304,217.3436905382093,87.3423856078319,117.81242353226071
2019-04-03,4879.958008,5307.003418,4876.621094,4973.021973,4973.021973,22899891582.0,22899891582.0,93.06397,1.907,5052.2155,"April 03, 19",0.01907,4450.013440790661,3496.4156217293394,308.8579088340192,88.34513682079312,171.15134604367358
2019-04-04,4971.307617,5063.159668,4836.793945,4922.798828,4922.798828,18251810239.0,18251810239.0,-48.50879,-0.976,4940.91748,"April 04, 19",-0.00976,4536.361300209664,3461.696893150337,359.1005116060683,84.45983238751363,206.98425272875556
2019-04-05,4922.806152,5053.509766,4919.491699,5036.681152,5036.681152,16837325387.0,16837325387.0,113.875,2.313,5003.22754,"April 05, 19",0.02313,4628.59811186976,3426.252093210241,406.1935006362513,85.96690121843338,241.78430229993137
2019-04-06,5036.792969,5205.821777,4992.222168,5059.817383,5059.817383,16929795193.0,16929795193.0,23.02441,0.457,5085.95378,"April 06, 19",0.00457,4713.120966279795,3399.2895024802056,439.71971051473474,86.25846502439828,268.13954700327486
2019-04-07,5062.793945,5235.186523,5050.412109,5198.896973,5198.896973,16655416140.0,16655416140.0,136.10303,2.688,5161.49854,"April 07, 19",0.02688,4808.188884933332,3366.985958826668,472.5180520174739,87.88762856404372,296.8271898107005
2019-04-08,5199.835449,5318.836426,5148.211914,5289.770996,5289.770996,17154113634.0,17154113634.0,89.93555,1.73,5252.27311,"April 08, 19",0.0173,4906.67655589321,3333.1356804267903,493.0236078753927,88.82028403226369,323.1698270095585
2019-04-09,5289.917969,5289.917969,5167.418945,5204.958496,5204.958496,14722104361.0,14722104361.0,-84.95947,-1.606,5220.76514,"April 09, 19",-0.01606,4987.712182938849,3303.66981902115,489.85232658463576,82.44007057128005,333.360128780635
2019-04-10,5204.105469,5421.651367,5193.382324,5324.551758,5324.551758,15504590933.0,15504590933.0,120.44629,2.314,5313.19515,"April 10, 19",0.02314,5076.638280272613,3269.842012727387,490.7789869826274,84.16715490336593,347.08521085449047
2019-04-11,5325.081543,5354.225586,5017.296387,5064.487793,5064.487793,16555616019.0,16555616019.0,-260.59375,-4.894,5145.33659,"April 11, 19",-0.04894,5130.837470778236,3258.2295116617634,458.7900903157266,68.41027380018973,333.1372499054669
2019-04-12,5061.200684,5103.274414,4955.852539,5089.539063,5089.539063,13675206312.0,13675206312.0,28.33838,0.56,5049.55534,"April 12, 19",0.0056,5184.316176561873,3250.167641838126,417.18230569633863,69.01207677987443,320.41131628551375
2019-04-13,5088.850098,5127.12207,5061.589355,5096.586426,5096.586426,10823289598.0,10823289598.0,7.73633,0.152,5095.09928,"April 13, 19",0.00152,5235.432637969349,3242.6935730306514,358.77254163774813,69.18989783709148,307.3516272637771
2019-04-14,5095.758789,5184.016113,5053.568359,5167.722168,5167.722168,10391952498.0,10391952498.0,71.96338,1.412,5135.10221,"April 14, 19",0.01412,5289.458343543468,3229.6756799765326,272.50562078944375,70.99894708454367,299.2917406141114
2019-04-15,5167.321777,5196.606934,5024.069336,5067.108398,5067.108398,12290155060.0,12290155060.0,-100.21338,-1.939,5095.92822,"April 15, 19",-0.01939,5331.058540536976,3238.3427193030248,124.16674421726465,65.17038067650608,281.5401128331596
2019-04-16,5066.577637,5238.945313,5055.194824,5235.55957,5235.55957,11618660197.0,11618660197.0,168.98193,3.335,5176.56657,"April 16, 19",0.03335,5385.299248498678,3238.216542581321,112.74442285814838,69.66105548198362,277.8614083457105
2019-04-17,5236.135254,5274.275391,5219.205566,5251.937988,5251.937988,12438480676.0,12438480676.0,15.80273,0.302,5248.47298,"April 17, 19",0.00302,5437.152702093145,3242.266292106856,108.9411939104373,70.06518636026138,273.11926115644746
2019-04-18,5251.480469,5319.986328,5250.506836,5298.385742,5298.385742,13256489918.0,13256489918.0,46.90527,0.893,5289.6263,"April 18, 19",0.00893,5489.590574278872,3247.7219550811287,96.83676235400995,71.23537980769021,269.99666739669556
2019-04-19,5298.154297,5336.680176,5233.335449,5303.8125,5303.8125,13780238655.0,13780238655.0,5.6582,0.107,5291.27604,"April 19, 19",0.00107,5539.082666624163,3256.190946735838,94.90171159605724,71.37616898869491,264.9062094778392
2019-04-20,5304.160645,5358.490723,5295.87793,5337.88623,5337.88623,13169647522.0,13169647522.0,33.72559,0.636,5330.75163,"April 20, 19",0.00636,5588.179531436011,3266.22618152399,94.77838326747286,72.29315277056885,260.6172170972213
2019-04-21,5335.878906,5359.924805,5257.339355,5314.53125,5314.53125,13731844222.0,13731844222.0,-21.34766,-0.4,5310.59847,"April 21, 19",-0.004,5632.152340327322,3280.2580210726774,98.47222280817552,70.62311884501096,252.4238233278229
2019-04-22,5312.494629,5422.6875,5280.276855,5399.365234,5399.365234,14601631647.0,14601631647.0,86.87061,1.635,5367.4432,"April 22, 19",0.01635,5679.413245245674,3295.084694274324,107.80937685622588,73.05776985373431,249.89525629678064
2019-04-23,5399.365723,5633.802246,5389.408691,5572.361816,5572.361816,15867308107.0,15867308107.0,172.99609,3.204,5531.85758,"April 23, 19",0.03204,5735.501393557899,3311.428733442103,139.6421984425027,77.20633193079915,258.86667321209734
2019-04-24,5571.508301,5642.044434,5418.263184,5464.866699,5464.866699,17048033399.0,17048033399.0,-106.6416,-1.914,5508.39144,"April 24, 19",-0.01914,5781.725261269114,3327.9445336908866,149.21816407987757,69.99422498558243,254.3704045023078
2019-04-25,5466.524414,5542.238281,5181.338867,5210.515625,5210.515625,15330283408.0,15330283408.0,-256.00879,-4.683,5311.36426,"April 25, 19",-0.04683,5806.928649265507,3355.004065614493,139.87789595286011,56.53659934361942,227.65876465842848
2019-04-26,5210.304688,5383.634277,5177.368652,5279.348145,5279.348145,16812108039.0,16812108039.0,69.04346,1.325,5280.11702,"April 26, 19",0.01325,5834.356170527855,3382.2910951521444,130.39804272020515,58.84279869776408,209.6273531037259
2019-04-27,5279.471191,5310.75,5233.635742,5268.291016,5268.291016,13111274675.0,13111274675.0,-11.18017,-0.212,5270.89225,"April 27, 19",-0.00212,5858.300719964156,3413.032922675844,119.66612054068538,58.30757966685476,192.2292129272073
2019-04-28,5271.746582,5326.231934,5255.683594,5285.13916,5285.13916,12819992055.0,12819992055.0,13.39258,0.254,5289.01823,"April 28, 19",0.00254,5882.559029244027,3441.647630955972,114.23447236383618,58.92071379186558,177.75155660740347
2019-04-29,5284.858398,5311.274902,5216.487793,5247.352539,5247.352539,13735490672.0,13735490672.0,-37.50586,-0.71,5258.37174,"April 29, 19",-0.0071,5901.905556643458,3474.1312109565406,95.09822090930872,56.899656160005726,161.36868736986617
2019-04-30,5247.726074,5363.257324,5224.189941,5350.726563,5350.726563,13878964573.0,13878964573.0,103.00049,1.963,5312.72461,"April 30, 19",0.01963,5923.55213640963,3510.3046019103704,92.44809755098504,60.85550295621086,154.94050754706768
2019-05-01,5350.914551,5418.003906,5347.645996,5402.697266,5402.697266,13679528236.0,13679528236.0,51.78272,0.968,5389.44906,"May 01, 19",0.00968,5945.725447370429,3547.8729315895703,91.80141381906932,62.70860449709399,152.28429159989355
2019-05-02,5402.422852,5522.262695,5394.217285,5505.283691,5505.283691,14644460907.0,14644460907.0,102.86084,1.904,5473.92122,"May 02, 19",0.01904,5971.500158245065,3586.040876954935,100.44364874546058,66.11825779413364,156.65130968572794
2019-05-03,5505.552246,5865.881836,5490.20166,5768.289551,5768.289551,18720780005.0,18720780005.0,262.7373,4.772,5708.12435,"May 03, 19",0.04772,6014.561504613446,3616.7363469865545,145.37371939390934,72.94745842031614,179.2680869360447
2019-05-04,5769.202637,5886.893555,5645.469238,5831.16748,5831.16748,17567780765.0,17567780765.0,61.96484,1.074,5787.84342,"May 04, 19",0.01074,6059.796619202173,3646.3114862778266,184.03432725762636,74.28207802312986,199.96074621836124
2019-05-05,5831.068359,5833.862793,5708.035156,5795.708496,5795.708496,14808830722.0,14808830722.0,-35.35986,-0.606,5779.20215,"May 05, 19",-0.00606,6100.829913409654,3675.157498710347,204.64005416746053,72.12122483100376,211.06555181882686
2019-05-06,5791.693359,5802.95752,5653.6875,5746.807129,5746.807129,15737171804.0,15737171804.0,-44.88623,-0.775,5734.48405,"May 06, 19",-0.00775,6133.035633969614,3711.8149031503854,216.98711831057267,69.13436665624866,213.45962890387727
2019-05-07,5745.599121,5988.178223,5741.395996,5829.501465,5829.501465,18026409032.0,18026409032.0,83.90234,1.46,5853.02523,"May 07, 19",0.0146,6167.8370673627,3748.893235397302,234.17806413212665,71.29901687269245,219.49944112830326
2019-05-08,5849.481445,5989.980957,5794.71582,5982.45752,5982.45752,15320605299.0,15320605299.0,132.97607,2.273,5922.38477,"May 08, 19",0.02273,6212.4113854233865,3780.769610696613,264.73761186380443,74.81701309568037,233.93169223144832
2019-05-09,5982.316406,6183.039063,5982.316406,6174.528809,6174.528809,16784645410.0,16784645410.0,192.2124,3.213,6113.29476,"May 09, 19",0.03213,6269.960122268533,3806.702973491466,294.80032978673154,78.39778982938844,257.89504942928033
2019-05-10,6175.822754,6434.617676,6161.519043,6378.849121,6378.849121,19419875367.0,19419875367.0,203.02637,3.287,6324.99528,"May 10, 19",0.03287,6338.9087313637865,3831.7352530762146,340.5424999120628,81.42374172428514,290.0298407902119
2019-05-11,6379.666992,7333.00293,6375.69873,7204.771484,7204.771484,28867562329.0,28867562329.0,825.10449,12.933,6971.15771,"May 11, 19",0.12933,6501.603473867528,3796.272639452472,499.8708237301965,88.46040495669826,377.78703288450015
2019-05-12,7203.507324,7503.87207,6815.770996,6972.371582,6972.371582,27773333679.0,27773333679.0,-231.13574,-3.209,7097.33822,"May 12, 19",-0.03209,6616.88924084919,3798.44867911081,556.2068650432028,79.35189707507867,423.6983788628231
2019-05-13,6971.178223,8047.413086,6898.282227,7814.915039,7814.915039,28677672181.0,28677672181.0,843.73682,12.103,7586.87012,"May 13, 19",0.12103,6833.557960007519,3733.489832992481,701.2537238914489,85.27252396333813,522.0517789328733
2019-05-14,7807.884277,8268.712891,7696.391113,7994.416016,7994.416016,32031452226.0,32031452226.0,186.53174,2.389,7986.50667,"May 14, 19",0.02389,7047.495937776799,3680.8056735832,814.0525222713691,86.18160839957741,607.4791443446456
2019-05-15,7989.374512,8216.423828,7899.106934,8205.167969,8205.167969,28344112919.0,28344112919.0,215.79346,2.701,8106.89958,"May 15, 19",0.02701,7267.40135437531,3629.7037433046876,904.760746934225,87.18203333973122,684.2986987459526
2019-05-16,8194.500977,8320.824219,7729.608398,7884.90918,7884.90918,33167197581.0,33167197581.0,-309.5918,-3.778,7978.44727,"May 16, 19",-0.03778,7426.587771799018,3622.431046600982,922.5314265306338,77.94696038301092,711.1389738837752
2019-05-17,7886.925781,7929.145508,7038.124512,7343.895508,7343.895508,30066644905.0,30066644905.0,-543.03027,-6.885,7437.05518,"May 17, 19",-0.06885,7512.944805611581,3667.065545988419,899.7119570781049,65.35279554440211,680.9057458249899
2019-05-18,7341.664551,7447.271973,7251.504395,7271.208008,7271.208008,21354286561.0,21354286561.0,-70.45654,-0.96,7323.32813,"May 18, 19",-0.0096,7584.876248071148,3722.04744336885,865.0499112469389,63.85988261205415,643.6607010971666
2019-05-19,7267.962891,8261.941406,7267.962891,8197.689453,8197.689453,25902422039.0,25902422039.0,929.72656,12.792,7909.19792,"May 19, 19",0.12792,7744.296765227226,3726.2680980927735,867.2187932505071,72.48706394366036,681.0522975514687
2019-05-20,8196.923828,8200.967773,7678.781738,7978.309082,7978.309082,23843404339.0,23843404339.0,-218.61475,-2.667,7952.6862,"May 20, 19",-0.02667,7863.4721190406035,3762.008935679398,812.4305756173544,68.32774540144332,685.0859996788959
2019-05-21,7977.969238,8062.167969,7843.339844,7963.327637,7963.327637,25127245056.0,25127245056.0,-14.6416,-0.184,7956.27848,"May 21, 19",-0.00184,7971.135285302271,3806.5515506977304,731.3291234307334,68.04062069725872,679.2439587282606
2019-05-22,7956.291992,7997.612305,7615.987305,7680.066406,7680.066406,24719473174.0,24719473174.0,-276.22559,-3.472,7764.55534,"May 22, 19",-0.03472,8066.627441765475,3823.066933274525,621.4904258324061,62.67766287297853,644.3298517073545
2019-05-23,7677.269043,7943.791504,7533.196777,7881.84668,7881.84668,24457107820.0,24457107820.0,204.57764,2.665,7786.27832,"May 23, 19",0.02665,8174.963523580087,3831.0838397399134,505.1530753169719,64.80572540623155,625.7291361359057
2019-05-24,7881.695313,8140.719727,7824.44873,7987.371582,7987.371582,25919126990.0,25919126990.0,105.67627,1.341,7984.18001,"May 24, 19",0.01341,8284.264051837032,3844.3662216429702,374.27351560858455,65.90074374892342,612.4430504644188
2019-05-25,7991.885254,8117.925781,7965.976074,8052.543945,8052.543945,22256813106.0,22256813106.0,60.65869,0.759,8045.48193,"May 25, 19",0.00759,8393.952800514555,3855.3119846854456,350.36226848882205,66.59208417404179,600.2532510412948
2019-05-26,8055.206055,8687.520508,7924.67041,8673.21582,8673.21582,26677970091.0,26677970091.0,618.00976,7.672,8428.46891,"May 26, 19",0.07672,8556.172969066793,3837.6277536132066,336.2230186448722,72.34298231007901,633.3746318232779
2019-05-27,8674.072266,8907.174805,8668.705078,8805.77832,8805.77832,27949839563.0,27949839563.0,131.70605,1.518,8793.88607,"May 27, 19",0.01518,8722.45027655632,3815.6257000036812,403.48079829965195,73.39632860075086,662.6812733838251
2019-05-28,8802.757813,8807.016602,8634.72168,8719.961914,8719.961914,24226919266.0,24226919266.0,-82.7959,-0.941,8720.56673,"May 28, 19",-0.00941,8869.855975163444,3805.427638116557,444.6656575783858,71.49790357457883,671.244640812929
2019-05-29,8718.591797,8755.852539,8482.728516,8659.487305,8659.487305,23473479966.0,23473479966.0,-59.10449,-0.678,8632.68945,"May 29, 19",-0.00678,9000.565728248976,3812.899037391025,470.8951033741864,70.12146285539473,665.4801349090867
2019-05-30,8661.760742,9008.314453,8221.273438,8319.472656,8319.472656,29246528551.0,29246528551.0,-342.28809,-3.952,8516.35352,"May 30, 19",-0.03952,9096.53293858028,3836.728662979722,471.4305215628983,62.80097789128883,626.2562892247779
2019-05-31,8320.286133,8586.65918,8172.550781,8574.501953,8574.501953,25365190957.0,25365190957.0,254.21582,3.055,8444.57064,"May 31, 19",0.03055,9201.129148424852,3872.5330195351476,433.68467581462585,65.69390382578075,608.7327496120015
2019-06-01,8573.839844,8625.600586,8481.578125,8564.016602,8564.016602,22488303543.0,22488303543.0,-9.82324,-0.115,8557.0651,"June 01, 19",-0.00115,9297.649389439284,3914.9918800807163,357.5840755562882,65.46847181852425,587.2299170764991
2019-06-02,8565.473633,8809.303711,8561.235352,8742.958008,8742.958008,20266216022.0,20266216022.0,177.48438,2.072,8704.49902,"June 02, 19",0.02072,9401.039486904243,3957.4566458957574,374.71224274820935,67.51707655224729,577.9654177956745
2019-06-03,8741.74707,8743.5,8204.185547,8208.995117,8208.995117,22004511436.0,22004511436.0,-532.75195,-6.094,8385.56022,"June 03, 19",-0.06094,9459.921183917375,4020.2258668426243,363.8533026544958,56.70626430263428,521.5250761392372
2019-06-04,8210.985352,8210.985352,7564.48877,7707.770996,7707.770996,24609731548.0,24609731548.0,-503.21436,-6.129,7827.74837,"June 04, 19",-0.06129,9482.525435224126,4103.248119455875,388.15503280077115,48.80628399240542,431.37843896522827
2019-06-05,7704.343262,7901.849121,7668.668457,7824.231445,7824.231445,21760923463.0,21760923463.0,119.88818,1.556,7798.24967,"June 05, 19",0.01556,9511.505660015817,4177.814769664184,372.4503302718417,50.53077624431225,365.1250303990928
2019-06-06,7819.633301,7937.34082,7571.471191,7822.023438,7822.023438,19474611077.0,19474611077.0,2.39014,0.031,7776.94515,"June 06, 19",0.00031,9536.549814630427,4255.574033049574,377.9536678536667,50.496045936382515,308.8799828968604
2019-06-07,7826.901367,8126.15332,7788.373535,8043.951172,8043.951172,19141423230.0,19141423230.0,217.0498,2.773,7986.15934,"June 07, 19",0.02773,9569.953835584813,4331.992629295187,374.52298722926395,53.92391372596485,278.99698733360947
2019-06-08,8036.774902,8076.891113,7837.61084,7954.12793,7954.12793,16522722809.0,16522722809.0,-82.64697,-1.028,7956.20996,"June 08, 19",-0.01028,9594.01027250801,4413.94880957199,380.67057987469286,52.344072249275264,245.23954429876994
2019-06-09,7949.674805,7975.974121,7583.219727,7688.077148,7688.077148,16610726547.0,16610726547.0,-261.59766,-3.291,7749.09033,"June 09, 19",-0.03291,9602.618765263798,4499.347953536202,401.22643680378746,47.870442428214325,194.77322832220125
2019-06-10,7692.284668,8031.909668,7586.730957,8000.32959,8000.32959,18689275117.0,18689275117.0,308.04492,4.005,7872.99007,"June 10, 19",0.04005,9619.951605143668,4589.447047256332,375.7314952966769,52.95266365024557,177.92348065597525
2019-06-11,8004.243652,8026.394043,7772.803711,7927.714355,7927.714355,17107279931.0,17107279931.0,-76.5293,-0.956,7908.9707,"June 11, 19",-0.00956,9631.94760049256,4678.585016747437,352.41709386700086,51.69058176466702,156.90182506954716
2019-06-12,7925.434082,8196.648438,7862.359863,8145.857422,8145.857422,19034432883.0,19034432883.0,220.42334,2.781,8068.28857,"June 12, 19",0.02781,9655.961283389202,4757.511158090799,322.4671384766239,55.14894596685334,156.04553814491464
2019-06-13,8145.54541,8311.567383,8087.061035,8230.923828,8230.923828,18669407147.0,18669407147.0,85.37842,1.048,8209.85075,"June 13, 19",0.01048,9675.386778747701,4848.727947892299,319.1251931848125,56.457973877917446,160.3822854701184
2019-06-14,8230.898438,8710.636719,8183.393066,8693.833008,8693.833008,19831162905.0,19831162905.0,462.93457,5.624,8529.2876,"June 14, 19",0.05624,9704.08900133133,4959.3584206286705,332.9131188874018,62.817656012056794,198.87953165972158
