,start,sentimentscore,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,changeOverTime,UpperBB,LowerBB,volatility,rsi,macd,real_score,post_per_day
398,2019-02-03,4.566219123301,3516.139648,3521.388184,3447.924316,3464.013428,3464.013428,5043937583.0,5043937583.0,-52.12622,-1.482,3477.77531,-0.01482,4127.131331992394,3323.480123047605,60.95973917108513,39.633079225945934,-79.75540092216261,0.7170316141584645,106.0
399,2019-02-04,2.7205812897930004,3467.21167,3476.223877,3442.586914,3459.154053,3459.154053,5332718886.0,5332718886.0,-8.05762,-0.232,3459.32161,-0.00232,4115.378247001437,3343.485805718564,62.73010371416499,39.36293144107976,-79.12445512016302,0.3412418914031223,159.0
400,2019-02-05,7.841101631081,3454.950928,3478.148193,3451.937012,3466.357422,3466.357422,5227549544.0,5227549544.0,11.40649,0.33,3465.48088,0.0033,4117.512312769312,3338.1714469906874,60.5078112313012,40.0156433424273,-77.15379344486246,0.6068555324619804,146.0
401,2019-02-06,9.181996993558,3469.091797,3469.091797,3398.56543,3413.767822,3413.767822,5482196037.0,5482196037.0,-55.32398,-1.595,3427.14168,-0.01595,4121.799523160734,3322.5925861992664,62.7121220609621,36.89330617750915,-78.92576400187863,0.465574878004362,182.0
402,2019-02-07,3.670096554113,3414.929443,3427.945557,3394.218506,3399.47168,3399.47168,5004962682.0,5004962682.0,-15.45776,-0.453,3407.21191,-0.00453,4125.074961764399,3305.457987435602,62.03408164741503,36.06937250681105,-80.55505409638636,0.9048857970590476,183.0
403,2019-02-08,6.901251402622,3401.376465,3695.614014,3391.023682,3666.780273,3666.780273,7735623101.0,7735623101.0,265.40381,7.803,3584.47266,0.07803,4097.620228300552,3314.206275579447,72.08739307699709,55.900805027458354,-59.58979471064277,0.6016022520767731,173.0
404,2019-02-09,3.5040733820279995,3671.585938,3679.941406,3646.559326,3671.203613,3671.203613,6158833644.0,6158833644.0,-0.38233,-0.01,3665.90145,-0.0001,4089.3281844078856,3313.484715952115,81.03750390494723,56.14324470799775,-42.13207667667666,0.5467519509164911,112.0
405,2019-02-10,3.111569116161,3673.201416,3695.036133,3640.97998,3690.188232,3690.188232,6282256902.0,6282256902.0,16.98682,0.462,3675.40145,0.00462,4072.201166229028,3317.651958730972,92.70196623951824,57.23004093635508,-26.45979719506022,0.5486397099067277,133.0
406,2019-02-11,3.086630387047,3695.613037,3695.613037,3642.287842,3648.430664,3648.430664,6277056433.0,6277056433.0,-47.18237,-1.277,3662.11051,-0.01277,4055.019303500561,3320.81183901944,98.7787091428111,54.05695939016577,-17.210497644562565,0.8408184624609294,200.0
407,2019-02-12,3.1272650656467,3642.751953,3668.586914,3618.556885,3653.528564,3653.528564,6480384531.0,6480384531.0,10.77661,0.296,3646.89079,0.00296,4028.851985125136,3329.976335114864,102.20304892880584,54.38943776347676,-9.36109431987552,0.4546735726349742,178.0
408,2019-02-13,4.55159437218,3653.604004,3669.746582,3617.246338,3632.070557,3632.070557,6438903822.0,6438903822.0,-21.53345,-0.589,3639.68783,-0.00589,4023.198287407513,3328.293226192487,104.14331992753377,52.66191773621345,-4.816347608853903,-0.0079286654858052,222.0
409,2019-02-14,6.145158513486,3631.170166,3646.256592,3607.697754,3616.880859,3616.880859,6271044417.0,6271044417.0,-14.28931,-0.394,3623.61174,-0.00394,4014.7703125736607,3327.104531106339,102.66292975935724,51.41694670842071,-2.412475267069567,0.8296209160541167,206.0
410,2019-02-15,3.99233365156,3617.368408,3647.795166,3608.206543,3620.810791,3620.810791,6091952230.0,6091952230.0,3.44238,0.095,3625.60417,0.00095,4014.3545022036506,3326.159433276349,102.02711559779397,51.734865846300686,-0.1881080560760892,0.316407668836338,153.0
411,2019-02-16,2.736544496029,3615.270264,3652.841309,3615.270264,3629.787598,3629.787598,5934744051.0,5934744051.0,14.51733,0.402,3632.63306,0.00402,4000.7416582520686,3328.007033107932,102.4495527126689,52.49949634528283,2.272872032948726,0.6414834365651414,122.0
412,2019-02-17,4.679225258781,3633.359375,3680.537354,3619.182129,3673.836182,3673.836182,7039512502.0,7039512502.0,40.47681,1.114,3657.85189,0.01114,3994.801133799271,3328.084657200729,100.6318706917153,56.16889787419154,7.688935817421679,0.6251025118399411,113.0
413,2019-02-18,7.219749225373,3671.369873,3936.665039,3669.982422,3915.714355,3915.714355,9908216640.0,9908216640.0,244.34448,6.655,3840.78727,0.06655,3998.5740019798513,3326.302257740149,124.50227350603346,69.91319434868755,31.139792345798924,0.5619565781492454,187.0
414,2019-02-19,4.20922075217,3911.661621,4010.879395,3908.153076,3947.094482,3947.094482,9933626654.0,9933626654.0,35.43286,0.906,3955.37565,0.00906,4011.501181372176,3321.550840067823,142.07527522112875,71.176001550633,51.66135910340745,0.5512580001770064,161.0
415,2019-02-20,3.401413135936,3946.685059,4000.486328,3926.246826,3999.820557,3999.820557,8693373948.0,8693373948.0,53.1355,1.346,3975.5179,0.01346,4023.881990068686,3315.422052851314,150.70550051271942,73.21060294605533,71.3568449208683,0.7318646244795216,200.0
416,2019-02-21,9.8183082971787,4000.256836,4010.009521,3940.108154,3954.118164,3954.118164,7775128102.0,7775128102.0,-46.13867,-1.153,3968.07861,-0.01153,4024.784035887898,3314.948356632102,139.63710811487172,68.68491448243101,82.32882274456642,0.7879675914732258,169.0
417,2019-02-22,4.676561687526,3952.406494,4006.53833,3950.816406,4005.526611,4005.526611,7826525254.0,7826525254.0,53.12012,1.344,3987.62712,0.01344,4037.7200177216646,3308.763790798336,153.9594269155073,70.86655289887844,94.08784019909308,0.397091231053554,159.0
418,2019-02-23,5.93408351538,3998.91626,4166.286133,3968.726807,4142.526855,4142.526855,8922258315.0,8922258315.0,143.6106,3.591,4092.51327,0.03591,4063.530894042213,3294.345287517786,179.9093945770762,75.72092298372807,113.15731390621067,0.6140131952697665,140.0
419,2019-02-24,7.324892776613,4145.458008,4210.641602,3793.708984,3810.42749,3810.42749,10794227451.0,10794227451.0,-335.03052,-8.082,3938.25936,-0.08082,4061.732787146852,3294.752710813149,177.55432609924594,52.76781469260542,100.31598568351184,0.7535741521585259,156.0
420,2019-02-25,2.339238701272,3807.002441,3913.707275,3807.002441,3882.696289,3882.696289,9318796066.0,9318796066.0,75.69385,1.988,3867.802,0.01988,4045.119021587625,3303.6090252123763,173.12472808948442,55.900567197585126,94.87694627617157,0.3063014175468709,173.0
421,2019-02-26,4.368344748147,3878.697266,3891.578857,3837.986328,3854.35791,3854.35791,7931218996.0,7931218996.0,-24.33936,-0.628,3861.3077,-0.00628,4031.509267625346,3310.3831639346545,166.91708793794444,54.37750999984932,87.27376042396918,0.620040210221103,170.0
422,2019-02-27,3.668507599492,3857.479736,3888.80249,3787.058838,3851.047363,3851.047363,8301309684.0,8301309684.0,-6.43237,-0.167,3842.3029,-0.00167,4016.6738240320456,3318.026586047955,157.1727874968678,54.19175408799384,80.05818644376495,0.6863931461916132,156.0
423,2019-02-28,3.930252262796,3848.261963,3906.05835,3845.821289,3854.7854,3854.7854,8399767798.0,8399767798.0,6.52344,0.17,3868.88835,0.0017,4001.0675996015407,3326.4123709984588,143.25893616304523,54.38124799441314,73.79080594709512,0.3441547136850307,155.0
424,2019-03-01,6.5497069276160005,3853.75708,3907.79541,3851.692383,3859.58374,3859.58374,7661247975.0,7661247975.0,5.82666,0.151,3873.02384,0.00151,4009.1847257308505,3325.5216120291493,126.07879236845218,54.6406364506384,68.42231779788517,0.2699679403025427,140.0
425,2019-03-02,4.603988103873,3855.318115,3874.607422,3832.12793,3864.415039,3864.415039,7578786075.0,7578786075.0,9.09692,0.236,3857.05013,0.00236,4017.210509454338,3324.5778107056626,104.94594834916528,54.91858369802279,63.82189859496657,0.8143102129723163,99.0
426,2019-03-03,3.66080125122,3862.266113,3875.483643,3836.905762,3847.175781,3847.175781,7253558152.0,7253558152.0,-15.09033,-0.391,3853.1884,-0.00391,4024.479981769631,3324.743328630369,85.89457417237473,53.65516785169362,58.1150550075522,0.5321376986204539,140.0
427,2019-03-04,4.690878232096,3845.091553,3867.381836,3733.749756,3761.557129,3761.557129,9029175787.0,9029175787.0,-83.53442,-2.172,3787.56291,-0.02172,4027.7044639601536,3329.863006599846,94.37045143625558,47.776537373772754,46.1516234902615,0.6665863462002674,179.0
428,2019-03-05,5.915399835661,3759.83252,3903.916748,3745.183105,3896.375,3896.375,10174126414.0,10174126414.0,136.54248,3.632,3848.49162,0.03632,4036.837014187417,3328.343366532584,93.55938220974704,55.95902395089464,47.007322142068006,-0.0769047857343264,170.0
429,2019-03-06,5.532212794602,3897.081055,3919.510498,3871.460693,3903.942627,3903.942627,9175291528.0,9175291528.0,6.86157,0.176,3898.30461,0.00176,4047.4280847146574,3328.682989365342,89.33416869933127,56.37224217616408,47.74573067961319,0.5293696514167239,158.0
430,2019-03-07,4.751579952812,3903.384766,3939.373291,3894.113037,3911.484375,3911.484375,9584165518.0,9584165518.0,8.09961,0.208,3914.99023,0.00208,4057.914040320472,3328.456135319527,87.8808917020272,56.80718386404328,48.3817659192332,0.241492403918002,146.0
431,2019-03-08,4.127479237569,3913.22583,3950.432129,3875.228516,3901.131592,3901.131592,10638638944.0,10638638944.0,-12.09424,-0.309,3908.93075,-0.00309,4067.039770853314,3328.233109866686,81.90217223381676,55.98212057314705,47.50286193979901,0.4937186935020767,148.0
432,2019-03-09,4.269948243962,3894.55249,3987.237793,3892.390381,3963.313721,3963.313721,10796103518.0,10796103518.0,68.76123,1.766,3947.6473,0.01766,4080.4940836717465,3326.9977716882545,46.43648562216077,59.76228327747988,51.233316554888006,0.7603455770569848,124.0
433,2019-03-10,5.00943901538,3966.174316,3966.174316,3924.381104,3951.599854,3951.599854,9713267606.0,9713267606.0,-14.57446,-0.367,3947.38509,-0.00367,4091.380778573833,3325.0323365861677,47.98218710420722,58.73892720352471,52.63774241508736,0.1615196824073791,114.0
434,2019-03-11,2.596674652862,3953.740234,3966.384766,3889.239014,3905.227295,3905.227295,10125901902.0,10125901902.0,-48.51294,-1.227,3920.28369,-0.01227,4100.169246146389,3328.412413933611,48.46071215747207,54.742519146601616,49.43898027803516,0.6357253144575856,122.0
435,2019-03-12,3.2392639893440003,3903.758301,3926.88916,3863.559082,3909.15625,3909.15625,9809887079.0,9809887079.0,5.39795,0.138,3899.86816,0.00138,4108.587584259928,3333.319026980072,48.40993392249894,55.02173954732298,46.68284133558063,0.4028544299145963,156.0
436,2019-03-13,4.26095924971,3913.047363,3926.597656,3891.904297,3906.717285,3906.717285,9469184841.0,9469184841.0,-6.33008,-0.162,3908.40641,-0.00162,4116.640442670622,3337.351774049378,47.79420183815849,54.79573523544925,43.796913715873416,0.8385325578427074,164.0
437,2019-03-14,5.7505182800617005,3905.576904,3946.504395,3901.296875,3924.369141,3924.369141,10480789569.0,10480789569.0,18.79224,0.481,3924.0568,0.00481,4125.152721015153,3342.409339464848,47.66645258402882,56.1980494929201,42.44487445010964,-0.0968565757351893,156.0
438,2019-03-15,5.521091135383,3926.66333,3968.542969,3914.015381,3960.911133,3960.911133,9394210604.0,9394210604.0,34.2478,0.872,3947.82316,0.00872,4135.607411485213,3346.3564751547883,49.65060988670641,59.03142004621782,43.81691285499392,0.7428250909530492,146.0
439,2019-03-16,3.3483707617047003,3963.900146,4077.036377,3961.657471,4048.72583,4048.72583,9856166973.0,9856166973.0,84.82568,2.14,4029.13989,0.0214,4151.83597895282,3348.0863061271784,61.37994506913812,64.90629722696582,51.39769469523162,0.5225647779919157,93.0
440,2019-03-17,5.481821363826,4047.719482,4054.12207,4006.411133,4025.229004,4025.229004,8221625399.0,8221625399.0,-22.49048,-0.556,4028.5874,-0.00556,4165.382162460984,3351.4508648190176,64.63998747240932,62.3307078968319,54.87693429433193,-0.1532489062899752,115.0
441,2019-03-18,3.3290122643410003,4029.968506,4071.556641,4009.117188,4032.507324,4032.507324,9646954186.0,9646954186.0,2.53882,0.063,4037.72705,0.00063,4178.411616290872,3356.363071149128,51.63947683404128,62.82282985182652,57.55806282018784,0.5121590258195197,144.0
442,2019-03-19,5.774207521103,4032.691895,4082.216064,4023.8125,4071.190186,4071.190186,9344919956.0,9344919956.0,38.49829,0.955,4059.07292,0.00955,4190.119137069901,3368.6851402500997,58.823349196339535,65.40935152303962,62.08854210602658,0.6652117931842804,163.0
443,2019-03-20,4.68224053314,4070.793945,4089.461914,4031.11084,4087.476318,4087.476318,10175916388.0,10175916388.0,16.68237,0.41,4069.34969,0.0041,4200.612651714107,3383.7660006058927,65.34882718237556,66.46712959175511,66.22967980170097,0.7104289918222525,150.0
444,2019-03-21,6.5181101621887,4083.953857,4097.359863,4005.151367,4029.326904,4029.326904,10831212661.0,10831212661.0,-54.62695,-1.338,4043.94604,-0.01338,4207.124476870496,3398.979985969503,64.6803864335407,59.47394954146239,64.08070702421855,0.6638033067186674,150.0
445,2019-03-22,7.0671164597730005,4028.514648,4053.906738,4021.54248,4023.968262,4023.968262,9252935969.0,9252935969.0,-4.54639,-0.113,4033.13916,-0.00113,4210.613129307656,3418.1383550123446,61.67869436101551,58.859370867217926,61.23930440910544,0.2097338961588369,121.0
446,2019-03-23,6.614646480661701,4022.713379,4049.882568,4015.9646,4035.826416,4035.826416,9578850549.0,9578850549.0,13.11304,0.326,4033.89119,0.00326,4214.9726450446215,3435.694083395378,62.382506034447694,59.84815888771583,59.2612000649674,0.1552288708270796,111.0
447,2019-03-24,5.34575786915,4035.163574,4040.699707,4006.192871,4022.168213,4022.168213,9144851064.0,9144851064.0,-12.99536,-0.322,4023.02026,-0.00322,4218.779390440658,3451.9316348793423,61.620985520548366,58.11560717006985,55.94651864360594,0.9273638245092338,92.0
448,2019-03-25,6.638902598946999,4024.112793,4038.84082,3934.03125,3963.070557,3963.070557,10359818882.0,10359818882.0,-61.04224,-1.517,3978.64754,-0.01517,4215.041991463365,3475.631319016635,56.974370266365774,51.20790230104721,47.99763592722729,0.5958958039424516,132.0
449,2019-03-26,4.963264069729,3969.22876,3985.080811,3944.753174,3985.080811,3985.080811,10707678814.0,10707678814.0,15.85205,0.399,3971.63827,0.00399,4210.326844854446,3501.3835359455534,51.10389956957184,53.42816238454616,42.978700945138826,0.473720562010304,143.0
450,2019-03-27,4.992947705291,3984.244873,4087.066162,3977.810547,4087.066162,4087.066162,10897131934.0,10897131934.0,102.82129,2.581,4050.64762,0.02581,4210.323042715066,3526.215687684934,46.37952838728523,62.04617840231018,46.69228471763245,0.5595487006854661,119.0
451,2019-03-28,4.24610293077,4087.584473,4094.9021,4040.266357,4069.107178,4069.107178,9353915899.0,9353915899.0,-18.47729,-0.452,4068.09188,-0.00452,4201.890226644741,3560.862077995259,39.2200417469884,59.94264937858951,47.63705636026816,0.8033033179924478,129.0
452,2019-03-29,4.573817474966,4068.299805,4113.500977,4034.097168,4098.374512,4098.374512,10918665556.0,10918665556.0,30.07471,0.739,4081.99089,0.00739,4190.00317261388,3600.705245306121,37.47551544804642,62.192225380447525,50.16910572859842,0.6986638830407806,143.0
453,2019-03-30,1.602663448484,4092.13623,4296.806641,4053.909668,4106.660156,4106.660156,9732688060.0,9732688060.0,14.52393,0.355,4152.45882,0.00355,4197.208173303479,3611.095439936521,41.084642410830455,62.82866095019375,52.24214044477048,-0.1679136996981741,87.0
454,2019-03-31,7.120937786721,4105.456055,4113.023438,4094.10083,4105.404297,4105.404297,9045122442.0,9045122442.0,-0.05176,-0.001,4104.17619,-1e-05,4203.439978654968,3622.231661945031,43.38296018829744,62.65649837708522,53.17077843100469,,
455,2019-04-01,5.620158306984701,4105.362305,4164.953125,4096.901367,4158.183105,4158.183105,10157794170.0,10157794170.0,52.8208,1.287,4140.01253,0.01287,4213.675401507859,3630.716034012141,50.926601806512615,66.7767727456428,57.5026842899515,,
456,2019-04-02,8.495163059151999,4156.919434,4905.95459,4155.316895,4879.87793,4879.87793,21315047816.0,21315047816.0,722.9585,17.392,4647.04981,0.17392,4335.715670481695,3557.933655678304,217.3436905382093,87.3423856078319,117.81242353226072,,
457,2019-04-03,5.2785472879910005,4879.958008,5307.003418,4876.621094,4973.021973,4973.021973,22899891582.0,22899891582.0,93.06397,1.907,5052.2155,0.01907,4450.013440790661,3496.41562172934,308.8579088340192,88.34513682079312,171.15134604367358,0.6488990419585907,294.0
458,2019-04-04,5.1692338511617,4971.307617,5063.159668,4836.793945,4922.798828,4922.798828,18251810239.0,18251810239.0,-48.50879,-0.976,4940.91748,-0.00976,4536.361300209664,3461.696893150337,359.1005116060683,84.45983238751363,206.9842527287556,0.3652708525019708,177.0
459,2019-04-05,3.4255422672217004,4922.806152,5053.509766,4919.491699,5036.681152,5036.681152,16837325387.0,16837325387.0,113.875,2.313,5003.22754,0.02313,4628.59811186976,3426.252093210241,406.1935006362513,85.96690121843338,241.78430229993137,0.3254101016194687,156.0
460,2019-04-06,8.345815322976,5036.792969,5205.821777,4992.222168,5059.817383,5059.817383,16929795193.0,16929795193.0,23.02441,0.457,5085.95378,0.00457,4713.120966279795,3399.2895024802056,439.71971051473474,86.25846502439828,268.13954700327486,0.2042964969189639,120.0
461,2019-04-07,4.543717260702,5062.793945,5235.186523,5050.412109,5198.896973,5198.896973,16655416140.0,16655416140.0,136.10303,2.688,5161.49854,0.02688,4808.188884933332,3366.985958826668,472.5180520174739,87.88762856404372,296.8271898107005,0.7162394204170877,116.0
462,2019-04-08,7.2117045944516995,5199.835449,5318.836426,5148.211914,5289.770996,5289.770996,17154113634.0,17154113634.0,89.93555,1.73,5252.27311,0.0173,4906.67655589321,3333.1356804267903,493.0236078753927,88.82028403226369,323.1698270095585,0.3785329081552445,166.0
463,2019-04-09,5.32633289722,5289.917969,5289.917969,5167.418945,5204.958496,5204.958496,14722104361.0,14722104361.0,-84.95947,-1.606,5220.76514,-0.01606,4987.712182938849,3303.66981902115,489.85232658463576,82.44007057128005,333.360128780635,0.5956682865188424,196.0
464,2019-04-10,3.6742513754487,5204.105469,5421.651367,5193.382324,5324.551758,5324.551758,15504590933.0,15504590933.0,120.44629,2.314,5313.19515,0.02314,5076.638280272613,3269.842012727387,490.7789869826274,84.16715490336593,347.08521085449047,0.643567266183741,182.0
465,2019-04-11,5.888388799977701,5325.081543,5354.225586,5017.296387,5064.487793,5064.487793,16555616019.0,16555616019.0,-260.59375,-4.894,5145.33659,-0.04894,5130.837470778236,3258.229511661764,458.7900903157266,68.41027380018973,333.1372499054669,0.8925006453054292,168.0
466,2019-04-12,6.5323375369317,5061.200684,5103.274414,4955.852539,5089.539063,5089.539063,13675206312.0,13675206312.0,28.33838,0.56,5049.55534,0.0056,5184.316176561873,3250.167641838126,417.1823056963386,69.01207677987443,320.4113162855137,0.8482379353316665,160.0
467,2019-04-13,4.633583681359,5088.850098,5127.12207,5061.589355,5096.586426,5096.586426,10823289598.0,10823289598.0,7.73633,0.152,5095.09928,0.00152,5235.432637969349,3242.693573030652,358.77254163774813,69.18989783709148,307.3516272637771,0.5509021568707642,106.0
468,2019-04-14,4.688104285784,5095.758789,5184.016113,5053.568359,5167.722168,5167.722168,10391952498.0,10391952498.0,71.96338,1.412,5135.10221,0.01412,5289.458343543468,3229.6756799765326,272.5056207894437,70.99894708454367,299.2917406141114,0.8341317226564757,82.0
469,2019-04-15,6.784010757513999,5167.321777,5196.606934,5024.069336,5067.108398,5067.108398,12290155060.0,12290155060.0,-100.21338,-1.939,5095.92822,-0.01939,5331.058540536976,3238.3427193030248,124.16674421726464,65.17038067650608,281.5401128331596,0.5897717793782552,161.0
470,2019-04-16,4.838909039963999,5066.577637,5238.945313,5055.194824,5235.55957,5235.55957,11618660197.0,11618660197.0,168.98193,3.335,5176.56657,0.03335,5385.299248498678,3238.216542581321,112.74442285814838,69.66105548198362,277.8614083457105,0.6064361137079906,158.0
471,2019-04-17,4.6820796184747,5236.135254,5274.275391,5219.205566,5251.937988,5251.937988,12438480676.0,12438480676.0,15.80273,0.302,5248.47298,0.00302,5437.152702093145,3242.266292106856,108.9411939104373,70.06518636026138,273.11926115644746,0.6794226940370688,156.0
472,2019-04-18,5.5921382727080005,5251.480469,5319.986328,5250.506836,5298.385742,5298.385742,13256489918.0,13256489918.0,46.90527,0.893,5289.6263,0.00893,5489.590574278872,3247.7219550811287,96.83676235400996,71.23537980769021,269.9966673966956,0.4446350488008237,161.0
473,2019-04-19,7.274587043592001,5298.154297,5336.680176,5233.335449,5303.8125,5303.8125,13780238655.0,13780238655.0,5.6582,0.107,5291.27604,0.00107,5539.082666624163,3256.190946735838,94.90171159605724,71.37616898869491,264.9062094778392,0.8428865700540408,139.0
474,2019-04-20,4.033072165137,5304.160645,5358.490723,5295.87793,5337.88623,5337.88623,13169647522.0,13169647522.0,33.72559,0.636,5330.75163,0.00636,5588.179531436011,3266.22618152399,94.77838326747286,72.29315277056885,260.6172170972213,0.8432917050210644,119.0
475,2019-04-21,2.347174840287,5335.878906,5359.924805,5257.339355,5314.53125,5314.53125,13731844222.0,13731844222.0,-21.34766,-0.4,5310.59847,-0.004,5632.152340327322,3280.2580210726774,98.47222280817552,70.62311884501096,252.4238233278229,0.7072696840425707,87.0
476,2019-04-22,6.872263248763,5312.494629,5422.6875,5280.276855,5399.365234,5399.365234,14601631647.0,14601631647.0,86.87061,1.635,5367.4432,0.01635,5679.413245245674,3295.084694274324,107.80937685622588,73.05776985373431,249.89525629678064,0.6027232775453888,138.0
477,2019-04-23,4.588903284637,5399.365723,5633.802246,5389.408691,5572.361816,5572.361816,15867308107.0,15867308107.0,172.99609,3.204,5531.85758,0.03204,5735.501393557899,3311.428733442103,139.6421984425027,77.20633193079915,258.86667321209734,0.6989497186974709,176.0
478,2019-04-24,4.545914644081,5571.508301,5642.044434,5418.263184,5464.866699,5464.866699,17048033399.0,17048033399.0,-106.6416,-1.914,5508.39144,-0.01914,5781.725261269114,3327.9445336908866,149.21816407987757,69.99422498558243,254.3704045023078,0.1404686942984238,148.0
479,2019-04-25,2.618381347188,5466.524414,5542.238281,5181.338867,5210.515625,5210.515625,15330283408.0,15330283408.0,-256.00879,-4.683,5311.36426,-0.04683,5806.928649265507,3355.004065614493,139.87789595286011,56.53659934361942,227.65876465842848,0.3218473837925837,155.0
480,2019-04-26,8.491724711071,5210.304688,5383.634277,5177.368652,5279.348145,5279.348145,16812108039.0,16812108039.0,69.04346,1.325,5280.11702,0.01325,5834.356170527855,3382.2910951521444,130.39804272020515,58.84279869776408,209.6273531037259,0.4902336657246618,165.0
481,2019-04-27,6.769129966895999,5279.471191,5310.75,5233.635742,5268.291016,5268.291016,13111274675.0,13111274675.0,-11.18017,-0.212,5270.89225,-0.00212,5858.300719964156,3413.032922675844,119.66612054068538,58.30757966685476,192.2292129272073,0.7778318690077606,107.0
482,2019-04-28,6.065364273662001,5271.746582,5326.231934,5255.683594,5285.13916,5285.13916,12819992055.0,12819992055.0,13.39258,0.254,5289.01823,0.00254,5882.559029244027,3441.647630955972,114.23447236383618,58.92071379186558,177.75155660740347,0.8035544252240813,113.0
483,2019-04-29,5.195026038631999,5284.858398,5311.274902,5216.487793,5247.352539,5247.352539,13735490672.0,13735490672.0,-37.50586,-0.71,5258.37174,-0.0071,5901.905556643458,3474.1312109565406,95.09822090930872,56.899656160005726,161.36868736986617,0.3177498170307704,146.0
484,2019-04-30,8.82777850512,5247.726074,5363.257324,5224.189941,5350.726563,5350.726563,13878964573.0,13878964573.0,103.00049,1.963,5312.72461,0.01963,5923.55213640963,3510.3046019103704,92.44809755098504,60.85550295621086,154.94050754706768,0.7571454583316721,166.0
485,2019-05-01,7.316319850559999,5350.914551,5418.003906,5347.645996,5402.697266,5402.697266,13679528236.0,13679528236.0,51.78272,0.968,5389.44906,0.00968,5945.725447370429,3547.8729315895703,91.80141381906932,62.70860449709399,152.28429159989355,0.9015813529660596,147.0
486,2019-05-02,6.028561119951999,5402.422852,5522.262695,5394.217285,5505.283691,5505.283691,14644460907.0,14644460907.0,102.86084,1.904,5473.92122,0.01904,5971.500158245065,3586.040876954935,100.44364874546058,66.11825779413364,156.65130968572794,0.8380144347622321,167.0
487,2019-05-03,5.8933955362827,5505.552246,5865.881836,5490.20166,5768.289551,5768.289551,18720780005.0,18720780005.0,262.7373,4.772,5708.12435,0.04772,6014.561504613446,3616.7363469865545,145.37371939390934,72.94745842031614,179.2680869360447,0.5055003761062546,170.0
488,2019-05-04,5.320777838041701,5769.202637,5886.893555,5645.469238,5831.16748,5831.16748,17567780765.0,17567780765.0,61.96484,1.074,5787.84342,0.01074,6059.796619202173,3646.3114862778266,184.0343272576264,74.28207802312986,199.96074621836124,0.6487132534384727,134.0
489,2019-05-05,5.137334025156,5831.068359,5833.862793,5708.035156,5795.708496,5795.708496,14808830722.0,14808830722.0,-35.35986,-0.606,5779.20215,-0.00606,6100.829913409654,3675.157498710347,204.64005416746053,72.12122483100376,211.0655518188269,0.4268085419395824,112.0
490,2019-05-06,5.305621887887001,5791.693359,5802.95752,5653.6875,5746.807129,5746.807129,15737171804.0,15737171804.0,-44.88623,-0.775,5734.48405,-0.00775,6133.035633969614,3711.814903150386,216.98711831057267,69.13436665624866,213.45962890387727,0.7115625891657102,146.0
491,2019-05-07,4.8771047666200005,5745.599121,5988.178223,5741.395996,5829.501465,5829.501465,18026409032.0,18026409032.0,83.90234,1.46,5853.02523,0.0146,6167.8370673627,3748.893235397302,234.17806413212665,71.29901687269245,219.4994411283033,0.6346644152322581,156.0
492,2019-05-08,6.137849461416,5849.481445,5989.980957,5794.71582,5982.45752,5982.45752,15320605299.0,15320605299.0,132.97607,2.273,5922.38477,0.02273,6212.4113854233865,3780.769610696613,264.73761186380443,74.81701309568037,233.93169223144832,0.195200180378128,180.0
493,2019-05-09,4.241875816181,5982.316406,6183.039063,5982.316406,6174.528809,6174.528809,16784645410.0,16784645410.0,192.2124,3.213,6113.29476,0.03213,6269.960122268533,3806.702973491466,294.80032978673154,78.39778982938844,257.89504942928033,0.2762689723551852,184.0
494,2019-05-10,6.313914777899999,6175.822754,6434.617676,6161.519043,6378.849121,6378.849121,19419875367.0,19419875367.0,203.02637,3.287,6324.99528,0.03287,6338.9087313637865,3831.735253076215,340.5424999120628,81.42374172428514,290.0298407902119,-0.1949252514410808,196.0
495,2019-05-11,6.366393964699999,6379.666992,7333.00293,6375.69873,7204.771484,7204.771484,28867562329.0,28867562329.0,825.10449,12.933,6971.15771,0.12933,6501.603473867528,3796.272639452472,499.8708237301965,88.46040495669826,377.78703288450015,0.0563806174470366,265.0
496,2019-05-12,4.362775087932,7203.507324,7503.87207,6815.770996,6972.371582,6972.371582,27773333679.0,27773333679.0,-231.13574,-3.209,7097.33822,-0.03209,6616.88924084919,3798.44867911081,556.2068650432028,79.35189707507867,423.6983788628231,0.4278823925433043,225.0
497,2019-05-13,5.1167150119,6971.178223,8047.413086,6898.282227,7814.915039,7814.915039,28677672181.0,28677672181.0,843.73682,12.103,7586.87012,0.12103,6833.557960007519,3733.489832992481,701.2537238914489,85.27252396333813,522.0517789328733,-0.1748899203709193,336.0
498,2019-05-14,7.69031179452,7807.884277,8268.712891,7696.391113,7994.416016,7994.416016,32031452226.0,32031452226.0,186.53174,2.389,7986.50667,0.02389,7047.495937776799,3680.8056735832,814.0525222713691,86.18160839957741,607.4791443446456,0.8151013271078226,296.0
499,2019-05-15,7.505615018321,7989.374512,8216.423828,7899.106934,8205.167969,8205.167969,28344112919.0,28344112919.0,215.79346,2.701,8106.89958,0.02701,7267.40135437531,3629.703743304688,904.760746934225,87.18203333973122,684.2986987459526,0.0327418378291239,211.0
500,2019-05-16,5.095576846536,8194.500977,8320.824219,7729.608398,7884.90918,7884.90918,33167197581.0,33167197581.0,-309.5918,-3.778,7978.44727,-0.03778,7426.587771799018,3622.431046600982,922.5314265306338,77.94696038301092,711.1389738837752,-0.01201619894792,228.0
